"deviceWidth","deviceHeight","touchX","touchY"
"360","640","0.9389","0.9812"
"","","",""
"360","640","0.6859","0.0474"
"360","640","0.5389","0.8625"
"320","533","0.8906","0.3265"
"320","533","0.7844","0.5347"
"360","640","0.3833","0.7516"
"360","640","0.2963","0.4708"
"","","",""
"600","1024","0.4467","0.7881"
"768","1024","0.2412","0.8210"
"","","",""
"320","570","0.3306","0.8376"
"","","",""
"","","",""
"600","1024","0.8000","0.3564"
"","","",""
"","","",""
"","","",""
"","","",""
"320","533","0.2781","0.8405"
"","","",""
"360","640","0.9444","0.0563"
"360","640","0.3861","0.5000"
"","","",""
"360","640","0.9667","0.0500"
"","","",""
"320","522","0.2536","0.0498"
"360","640","0.9481","0.9604"
"320","480","0.9437","0.0667"
"","","",""
"320","480","0.1719","0.6604"
"320","533","0.3219","0.8161"
"360","592","0.9982","0.0472"
"","","",""
"","","",""
"","","",""
"360","640","0.5118","0.9329"
"","","",""
"320","521","0.5531","0.5835"
"360","640","0.5194","0.4266"
"480","806","0.5625","0.5558"
"","","",""
"320","533","0.5375","0.7692"
"360","640","0.2167","0.7719"
"","","",""
"320","522","0.3264","0.2092"
"","","",""
"360","640","0.9069","0.0414"
"","","",""
"","","",""
"","","",""
"360","592","0.3597","0.7508"
"320","534","0.8906","0.0562"
"600","976","0.3827","0.8598"
"600","976","0.6495","0.7741"
"","","",""
"320","533","0.3875","0.1220"
"","","",""
"","","",""
"","","",""
"320","533","0.2813","0.1332"
"","","",""
"360","592","0.9320","0.5882"
"320","507","0.5188","0.6647"
"360","616","0.8752","0.9440"
"","","",""
"","","",""
"600","1024","0.7200","0.6680"
"320","533","0.3906","0.1651"
"320","534","0.0624","0.1658"
"","","",""
"360","640","0.9972","0.0453"
"","","",""
"320","522","0.6438","0.2854"
"360","640","0.2663","0.9852"
"","","",""
"600","1024","0.9383","0.0000"
"360","640","0.5583","0.6453"
"360","592","0.9491","0.0546"
"360","592","0.6214","0.2903"
"320","534","0.0832","0.7743"
"","","",""
"320","508","0.8295","0.7431"
"360","640","0.4778","0.9437"
"320","533","0.5313","0.9081"
"360","640","0.5083","0.7625"
"600","1024","0.6233","0.1240"
"640","1019","0.4906","0.9166"
"360","592","0.9584","0.0658"
"320","533","0.5969","0.7205"
"320","534","0.3125","0.8708"
"","","",""
"","","",""
"","","",""
"320","522","0.2813","0.9195"
"","","",""
"600","976","0.5634","0.4506"
"360","640","0.6806","0.4203"
"","","",""
"320","533","0.8000","0.9606"
"320","533","0.6750","0.6585"
"800","1280","0.3300","0.6969"
"","","",""
"","","",""
"320","534","0.2121","0.2394"
"","","",""
"640","1019","0.0063","0.4416"
"360","592","0.5409","0.6937"
"","","",""
"","","",""
"","","",""
"","","",""
"320","534","0.9248","0.0588"
"600","1024","0.8350","0.6992"
"360","640","0.9000","0.0484"
"","","",""
"","","",""
"","","",""
"","","",""
"480","752","0.5437","0.4468"
"360","592","0.1957","0.4116"
"360","592","0.5173","0.5334"
"360","640","0.2500","0.4313"
"","","",""
"640","1019","0.5469","0.9539"
"640","1019","0.3766","0.5888"
"320","240","0.8906","0.1333"
"360","640","0.9593","0.0646"
"360","592","0.6111","0.7162"
"320","570","0.4886","0.7979"
"","","",""
"360","640","0.3814","0.8431"
"","","",""
"600","976","0.0932","0.0583"
"","","",""
"","","",""
"","","",""
"360","640","0.5139","0.6203"
"","","",""
"360","592","0.4583","0.1503"
"360","640","0.5944","0.6578"
"600","1024","0.0633","0.9043"
"","","",""
"424","706","0.5087","0.6710"
"360","640","0.8667","0.0469"
"360","640","0.3819","0.0133"
"320","534","0.6375","0.6273"
"360","640","0.1472","0.9828"
"360","640","0.0278","0.3156"
"320","533","0.4344","0.7467"
"360","592","0.4250","0.6892"
"","","",""
"600","1024","0.6200","0.7432"
"360","640","0.8556","0.7688"
"","","",""
"","","",""
"","","",""
"600","1024","0.8183","0.3496"
"","","",""
"","","",""
"","","",""
"320","533","0.6500","0.7054"
"320","533","0.5406","0.9531"
"","","",""
"320","480","0.9031","0.0000"
"320","533","0.2344","0.3396"
"320","570","0.8981","0.0549"
"360","640","0.4036","0.2737"
"768","1024","0.2961","0.7195"
"360","640","0.6028","0.5156"
"","","",""
"600","1024","0.3183","0.4600"
"600","976","0.5724","0.5405"
"360","592","0.5312","0.7275"
"320","427","0.5656","0.8150"
"360","592","0.2565","0.4505"
"600","1024","0.9917","0.0508"
"320","522","0.3472","0.5613"
"320","570","0.7713","0.4311"
"600","976","0.5933","0.8186"
"","","",""
"360","592","0.5306","0.6757"
"","","",""
"360","640","0.9223","0.8277"
"","","",""
"320","534","0.6639","0.1488"
"360","592","0.2350","0.8987"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"360","640","0.5333","0.5125"
"360","640","0.3444","0.7063"
"320","533","0.1906","0.0432"
"","","",""
"","","",""
"600","976","0.2358","0.1205"
"360","640","0.5659","0.5230"
"600","1024","0.0233","0.6123"
"640","360","0.9828","0.0778"
"320","533","0.3937","0.2833"
"320","522","0.7443","0.7309"
"","","",""
"360","640","0.3889","0.7219"
"","","",""
"","","",""
"320","533","0.2344","0.6041"
"360","640","0.3472","0.7234"
"360","640","0.5118","0.6425"
"600","976","0.6100","0.6691"
"","","",""
"360","592","0.2122","0.1831"
"600","1024","0.0883","0.4844"
"360","640","0.7972","0.6062"
"360","592","0.5700","0.7097"
"","","",""
"320","534","0.8998","0.0450"
"320","570","0.4096","0.7932"
"600","1024","0.5733","0.4316"
"360","592","0.7698","0.8161"
"360","640","0.8861","0.2422"
"360","640","0.5194","0.9266"
"","","",""
"360","592","0.4300","0.6650"
"320","534","0.5813","0.6592"
"320","570","0.9063","0.3807"
"320","533","0.5188","0.8124"
"320","534","0.8063","0.0749"
"","","",""
"360","640","0.9463","0.0510"
"","","",""
"360","640","0.9444","0.0688"
"","","",""
"320","508","0.8625","0.7480"
"1024","600","0.9199","0.0567"
"800","1280","0.4925","0.6531"
"320","533","0.3688","0.6698"
"","","",""
"320","240","0.5375","0.8792"
"320","480","0.8094","0.3563"
"360","640","0.5088","0.5476"
"320","534","0.2162","0.2207"
"360","640","0.0472","0.8141"
"","","",""
"","","",""
"360","594","0.9542","0.3095"
"320","533","0.0125","0.2702"
"600","1024","0.0117","0.3945"
"","","",""
"360","640","0.6389","0.6781"
"","","",""
"320","534","0.1750","0.3483"
"360","592","0.7753","0.2886"
"360","640","0.5745","0.6455"
"","","",""
"","","",""
"","","",""
"","","",""
"320","533","0.0313","0.8405"
"360","640","0.5659","0.6799"
"","","",""
"360","640","0.3509","0.1405"
"320","534","0.6451","0.6400"
"360","640","0.4065","0.5021"
"","","",""
"320","240","0.3594","0.3125"
"320","480","0.6156","0.2750"
"","","",""
"360","640","0.8944","0.0203"
"","","",""
"320","522","0.8448","0.1504"
"360","640","0.6917","0.6031"
"","","",""
"320","534","0.8981","0.9850"
"","","",""
"","","",""
"","","",""
"","","",""
"360","640","0.9556","0.0938"
"320","534","0.4697","0.6025"
"","","",""
"360","640","0.5444","0.9047"
"800","1232","0.3575","0.4643"
"","","",""
"","","",""
"360","640","0.9097","0.0477"
"","","",""
"320","480","0.9688","0.0667"
"360","640","0.9111","0.0281"
"800","1280","0.5587","0.4133"
"","","",""
"","","",""
"360","592","0.8835","0.0270"
"320","533","0.9156","0.1088"
"","","",""
"800","1232","0.6663","0.4123"
"","","",""
"","","",""
"360","640","0.8093","0.2557"
"360","640","0.5270","0.6386"
"360","640","0.0333","0.0203"
"600","1024","0.2917","0.9189"
"320","480","0.8594","0.0313"
"","","",""
"360","640","0.2870","0.8885"
"","","",""
"360","592","0.0083","0.0515"
"","","",""
"640","1019","0.4094","0.2807"
"","","",""
"601","962","0.0965","0.5208"
"600","1024","0.4817","0.3643"
"","","",""
"360","640","0.5784","0.6432"
"360","640","0.5519","0.6354"
"","","",""
"360","640","0.6167","0.7188"
"360","640","0.9565","0.0755"
"","","",""
"360","640","0.2185","0.7021"
"360","640","0.5611","0.6469"
"","","",""
"","","",""
"360","640","0.9611","0.0125"
"320","534","0.3570","0.9288"
"","","",""
"320","524","0.5634","0.3634"
"360","640","0.5806","0.3078"
"320","522","0.0957","0.3352"
"","","",""
"360","640","0.8611","0.5953"
"800","1280","0.0612","0.6781"
"","","",""
"","","",""
"360","592","0.8585","0.8081"
"320","533","0.1938","0.3790"
"360","640","0.3528","0.1000"
"360","640","0.0527","0.2818"
"600","1024","0.5283","0.3242"
"","","",""
"","","",""
"","","",""
"360","592","0.6907","0.6830"
"","","",""
"360","592","0.3412","0.1072"
"360","592","0.4286","0.6220"
"360","640","0.5792","0.5742"
"360","594","0.4702","0.6779"
"320","533","0.8344","0.0338"
"","","",""
"320","522","0.0707","0.6327"
"","","",""
"360","592","0.5139","0.9172"
"","","",""
"360","640","0.5139","0.6766"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"360","640","0.4181","0.2695"
"","","",""
"360","615","0.9361","0.0602"
"","","",""
"","","",""
"360","568","0.8946","0.0536"
"","","",""
"360","640","0.4778","0.6531"
"360","640","0.6870","0.5135"
"360","640","0.1093","0.4573"
"320","534","0.5135","0.6234"
"","","",""
"","","",""
"320","533","0.4656","0.8443"
"360","640","0.5486","0.7070"
"360","640","0.2148","0.9583"
"","","",""
"320","533","0.9437","0.0582"
"320","533","0.4531","0.2308"
"800","1280","0.8175","0.0883"
"360","592","0.0707","0.6465"
"360","640","0.1567","0.8283"
"","","",""
"360","640","0.1778","0.9094"
"360","640","0.2635","0.9266"
"","","",""
"360","640","0.7556","0.2125"
"360","640","0.5185","0.6490"
"320","533","0.6844","0.7280"
"360","640","0.4722","0.3375"
"","","",""
"360","640","0.7892","0.0781"
"360","640","0.9250","0.0250"
"","","",""
"600","1024","0.9133","0.8867"
"320","480","0.3406","0.7375"
"360","640","0.5014","0.5445"
"360","640","0.9694","0.7031"
"360","640","0.5012","0.0498"
"360","640","0.3051","0.7916"
"320","480","0.9375","0.0771"
"800","1280","0.8688","0.9383"
"360","640","0.8336","0.3411"
"360","640","0.4694","0.7953"
"360","640","0.5444","0.9875"
"","","",""
"","","",""
"320","427","0.9656","0.0960"
"320","533","0.5531","0.6904"
"320","534","0.3069","0.8563"
"768","1024","0.4453","0.7920"
"360","640","0.9611","0.0547"
"","","",""
"","","",""
"360","640","0.4619","0.9274"
"320","533","0.3937","0.1220"
"","","",""
"","","",""
"800","1232","0.1150","0.5990"
"","","",""
"600","976","0.1117","0.6055"
"320","570","0.4553","0.6951"
"","","",""
"320","480","0.9563","0.0729"
"640","1019","0.3859","0.6153"
"600","1024","0.2083","0.2217"
"360","640","0.3556","0.1313"
"","","",""
"320","533","0.3219","0.8218"
"","","",""
"","","",""
"360","640","0.2861","0.6469"
"360","592","0.9602","0.0546"
"360","640","0.3121","0.1179"
"","","",""
"","","",""
"360","640","0.4278","0.5609"
"600","1024","0.0467","0.7529"
"320","522","0.5031","0.8470"
"","","",""
"","","",""
"","","",""
"","","",""
"320","570","0.4595","0.0409"
"","","",""
"360","592","0.8585","0.0582"
"360","640","0.3232","0.1280"
"","","",""
"360","640","0.5528","0.9422"
"320","534","0.9938","0.0712"
"","","",""
"360","640","0.4139","0.5391"
"601","914","0.4465","0.5792"
"","","",""
"","","",""
"600","976","0.1764","0.1003"
"","","",""
"","","",""
"360","640","0.9417","0.0578"
"320","480","0.7375","0.6000"
"360","592","0.7880","0.8705"
"","","",""
"320","480","0.4063","0.6354"
"","","",""
"600","1024","0.3267","0.1230"
"","","",""
"","","",""
"","","",""
"360","640","0.3139","0.1047"
"","","",""
"360","592","0.4639","0.7145"
"600","1024","0.2883","0.8945"
"","","",""
"360","640","0.3093","0.3286"
"600","976","0.9817","0.0686"
"","","",""
"360","640","0.9222","0.0688"
"360","640","0.9500","0.0875"
"360","640","0.4889","0.8969"
"320","522","0.3000","0.9157"
"","","",""
"320","534","0.8831","0.0263"
"320","480","0.5250","0.6750"
"","","",""
"600","1024","0.2033","0.3877"
"320","533","0.1719","0.0713"
"320","534","0.6549","0.6983"
"600","976","0.3333","0.8781"
"600","1024","0.8250","0.7402"
"320","534","0.6555","0.0250"
"","","",""
"600","1024","0.6700","0.8262"
"","","",""
"","","",""
"320","534","0.0844","0.8951"
"360","640","0.2306","0.4094"
"320","533","0.3937","0.8630"
"","","",""
"320","533","0.9781","0.8612"
"360","640","0.0361","0.8125"
"","","",""
"","","",""
"360","640","0.7639","0.1531"
"360","592","0.9528","0.0574"
"","","",""
"320","534","0.8622","0.0625"
"","","",""
"360","592","0.3675","0.7528"
"360","640","0.9380","0.0573"
"","","",""
"320","533","0.6156","0.6417"
"360","592","0.3167","0.4696"
"","","",""
"600","1024","0.3800","0.2637"
"","","",""
"","","",""
"","","",""
"360","592","0.3567","0.1282"
"","","",""
"360","592","0.5270","0.9410"
"","","",""
"360","592","0.9515","0.0582"
"600","1024","0.9633","0.0410"
"360","592","0.5992","0.7486"
"360","640","0.7323","0.4684"
"600","976","0.8817","0.6619"
"320","522","0.4553","0.5868"
"","","",""
"320","533","0.0281","0.7580"
"320","534","0.9000","0.0637"
"600","1024","0.1750","0.4307"
"","","",""
"320","570","0.1143","0.0981"
"360","640","0.9708","0.6539"
"360","640","0.5333","0.1031"
"360","640","0.6824","0.9688"
"360","592","0.0000","0.0828"
"360","592","0.9764","0.0557"
"320","534","0.2474","0.1920"
"800","1280","0.3725","0.0781"
"","","",""
"640","335","0.9625","0.0955"
"320","490","0.9125","0.0735"
"320","534","0.3656","0.6217"
"320","533","0.9500","0.2270"
"","","",""
"360","640","0.4389","0.9266"
"","","",""
"360","640","0.6417","0.4328"
"","","",""
"","","",""
"","","",""
"360","592","0.7153","0.8842"
"","","",""
"320","533","0.5125","0.6266"
"360","640","0.2241","0.0177"
"320","533","0.1187","0.3396"
"","","",""
"360","592","0.0610","0.8709"
"360","640","0.8852","0.3115"
"360","640","0.6597","0.6383"
"320","533","0.4156","0.8480"
"320","427","0.2844","0.2787"
"","","",""
"360","640","0.8819","0.1180"
"360","640","0.5146","0.9703"
"","","",""
"","","",""
"","","",""
"320","534","0.9938","0.0511"
"320","533","0.9625","0.8593"
"","","",""
"","","",""
"","","",""
"360","640","0.9667","0.0938"
"","","",""
"360","640","0.8372","0.3823"
"320","570","0.4594","0.6561"
"","","",""
"360","640","0.9167","0.0563"
"406","722","0.7479","0.6038"
"","","",""
"360","640","0.5847","0.6242"
"360","640","0.2566","0.1116"
"360","640","0.9250","0.2953"
"","","",""
"360","592","0.4306","0.7804"
"600","976","0.3372","0.7938"
"360","640","0.0250","0.7375"
"","","",""
"360","592","0.5936","0.7064"
"360","640","0.6278","0.4797"
"320","569","0.9344","0.0545"
"","","",""
"","","",""
"","","",""
"360","640","0.8083","0.1344"
"","","",""
"360","640","0.5694","0.4437"
"360","640","0.3037","0.9297"
"360","640","0.5861","0.2031"
"","","",""
"360","592","0.4417","0.3986"
"320","533","0.8938","0.6079"
"360","640","0.9500","0.0938"
"320","534","0.5426","0.7544"
"360","640","0.6764","0.2758"
"","","",""
"320","480","0.9094","0.0813"
"360","640","0.1389","0.9141"
"","","",""
"320","533","0.2594","0.4634"
"","","",""
"","","",""
"","","",""
"320","533","0.6438","0.2739"
"","","",""
"600","976","0.9961","0.0210"
"600","1024","0.9133","0.3232"
"320","522","0.1268","0.1977"
"1024","600","0.9883","0.0850"
"600","1024","0.0533","0.7510"
"360","592","0.5700","0.8870"
"360","640","0.5806","0.9203"
"360","592","0.8072","0.5663"
"","","",""
"360","592","0.4361","0.7044"
"320","533","0.2656","0.8368"
"320","534","0.9762","0.4016"
"360","640","0.9611","0.0531"
"","","",""
"320","570","0.9156","0.0544"
"320","534","0.9604","0.0649"
"360","640","0.1333","0.1177"
"360","592","0.2717","0.9382"
"","","",""
"320","534","0.9626","0.0698"
"","","",""
"","","",""
"","","",""
"320","533","0.4063","0.6829"
"","","",""
"600","1024","0.5767","0.8535"
"360","592","0.9306","0.0642"
"360","640","0.7614","0.3341"
"360","592","0.7101","0.7823"
"","","",""
"360","592","0.6352","0.5730"
"360","640","0.2204","0.9167"
"768","1024","0.1797","0.6416"
"","","",""
"600","976","0.2733","0.7387"
"600","1024","0.4800","0.2930"
"320","480","0.8406","0.7104"
"320","534","0.9313","0.0000"
"360","592","0.8556","0.0372"
"320","533","0.3344","0.5947"
"360","640","0.9986","0.0718"
"","","",""
"320","570","0.3160","0.1414"
"320","569","0.0281","0.3058"
"600","1024","0.0383","0.7461"
"","","",""
"360","592","0.1778","0.4172"
"","","",""
"320","533","0.0563","0.4972"
"320","533","0.4000","0.6567"
"360","640","0.5111","0.6281"
"360","592","0.8231","0.7579"
"320","533","0.4063","0.4784"
"320","533","0.8844","0.0413"
"","","",""
"600","976","0.9017","0.9191"
"","","",""
"360","640","0.5825","0.6581"
"","","",""
"320","534","0.6188","0.9663"
"320","534","0.2167","0.4332"
"360","640","0.5750","0.6672"
"","","",""
"320","570","0.2875","0.3579"
"","","",""
"360","640","0.9306","0.1062"
"","","",""
"","","",""
"360","640","0.9667","0.0531"
"360","640","0.9236","0.0367"
"360","592","0.2611","0.0811"
"360","592","0.7837","0.0292"
"","","",""
"360","640","0.5069","0.5477"
"320","534","0.0856","0.2588"
"320","534","0.0459","0.7738"
"","","",""
"320","480","0.5469","0.6771"
"360","640","0.4778","0.7922"
"360","640","0.8167","0.2953"
"","","",""
"360","640","0.2094","0.9891"
"600","1024","0.0467","0.3682"
"","","",""
"","","",""
"360","592","0.5323","0.6187"
"320","480","0.5469","0.6646"
"","","",""
"601","962","0.9651","0.0395"
"","","",""
"360","592","0.9834","0.0667"
"360","592","0.2399","0.8904"
"640","360","0.9805","0.0292"
"320","480","0.6000","0.8125"
"360","640","0.3308","0.7263"
"360","640","0.9667","0.0141"
"360","592","0.8710","0.0540"
"320","480","0.9502","0.0977"
"","","",""
"","","",""
"360","592","0.9986","0.0540"
"360","640","0.9704","0.0479"
"360","640","0.5333","0.9563"
"360","640","0.3444","0.1125"
"360","640","0.7847","0.0273"
"320","533","0.0406","0.1257"
"360","592","0.4702","0.9131"
"320","496","0.4094","0.6573"
"360","640","0.4944","0.9328"
"320","480","0.0531","0.1667"
"","","",""
"","","",""
"","","",""
"320","534","0.8330","0.7863"
"360","640","0.1123","0.9984"
"600","1024","0.2550","0.2842"
"","","",""
"360","592","0.5370","0.7370"
"800","1280","0.9750","0.0258"
"360","592","0.6422","0.7055"
"360","597","0.0625","0.0410"
"320","533","0.7375","0.8499"
"360","640","0.4236","0.4539"
"360","640","0.9556","0.0531"
"","","",""
"","","",""
"320","534","0.3597","0.7082"
"","","",""
"","","",""
"","","",""
"360","640","0.7389","0.4844"
"360","640","0.2500","0.0828"
"360","640","0.1796","0.9167"
"","","",""
"360","592","0.9417","0.0557"
"412","732","0.9223","0.0546"
"","","",""
"360","640","0.4230","0.6237"
"","","",""
"","","",""
"600","1024","0.7950","0.9814"
"","","",""
"600","1024","0.1917","0.2080"
"360","640","0.5513","0.6840"
"360","640","0.4889","0.6312"
"","","",""
"","","",""
"600","1024","0.9967","0.0342"
"","","",""
"","","",""
"320","480","0.3719","0.8667"
"","","",""
"360","592","0.6320","0.7587"
"360","640","0.4148","0.7990"
"","","",""
"360","640","0.2472","0.7562"
"320","533","0.9531","0.0713"
"","","",""
"","","",""
"","","",""
"360","592","0.4161","0.7958"
"800","1280","0.1850","0.3812"
"600","976","0.5283","0.9191"
"","","",""
"360","640","0.1748","0.9977"
"360","640","0.2778","0.7750"
"360","640","0.5306","0.9359"
