"executed","deviceWidth","deviceHeight","touchX","touchY"
"1","320","50","0.19","0.38"
"1","320","50","0.14","0.55"
"1","320","50","0.36","0.08"
"1","320","50","0.10","0.16"
"1","320","50","0.04","0.16"
"1","320","50","0.17","0.38"
"1","320","50","0.76","0.06"
"1","320","50","0.42","0.06"
"1","320","50","0.63","0.86"
"1","320","50","0.93","0.14"
"1","320","50","0.25","0.54"
"1","320","50","0.00","0.36"
"1","320","50","0.66","0.35"
"1","320","50","0.65","0.98"
"1","320","50","0.23","0.02"
"1","320","50","0.37","0.98"
"1","320","50","0.90","0.08"
"1","320","50","0.91","0.44"
"1","320","50","0.31","0.74"
"1","320","50","0.45","0.78"
"1","320","50","0.03","0.66"
"1","320","50","0.33","0.20"
"1","320","50","0.05","0.02"
"1","320","50","0.20","0.94"
"1","320","50","0.88","0.02"
"1","320","50","0.05","0.00"
"1","320","50","0.23","0.10"
"1","320","50","0.95","0.12"
"1","320","50","0.72","0.94"
"1","320","50","0.04","0.82"
"1","320","50","0.09","0.12"
"1","320","51","0.07","0.26"
"1","320","50","0.88","0.02"
"1","320","50","0.85","0.00"
"1","320","50","0.05","0.16"
"1","320","50","0.07","0.56"
"1","600","74","1.04","0.31"
"1","320","50","0.03","0.94"
"1","320","50","0.78","0.00"
"1","320","50","0.29","0.00"
"1","320","50","0.12","0.22"
"1","320","50","0.15","0.26"
"1","320","50","0.89","0.68"
"1","320","50","0.23","0.18"
"1","320","50","0.93","0.22"
"1","320","50","0.04","0.98"
"1","320","50","0.82","0.00"
"1","320","50","0.09","0.48"
"1","320","50","0.38","0.24"
"1","320","50","0.30","0.72"
"1","320","50","0.84","0.10"
"1","320","50","0.01","0.04"
"1","320","50","0.69","0.12"
"1","320","50","0.35","0.06"
"1","320","50","0.01","0.08"
"1","320","50","0.26","0.98"
"1","320","50","0.92","0.98"
"1","320","50","0.09","0.46"
"1","360","56","0.00","0.86"
"1","320","50","0.13","0.02"
"1","320","50","0.45","0.98"
"1","320","50","0.21","0.98"
"1","320","50","0.00","0.98"
"1","320","50","0.96","0.87"
"1","320","50","0.00","0.00"
"1","320","50","0.02","0.00"
"1","320","50","0.34","0.08"
"1","320","50","0.19","0.00"
"1","320","50","0.01","0.24"
"1","320","50","0.15","0.06"
"1","320","50","0.84","0.13"
"1","346","54","0.54","1.02"
"1","360","56","0.99","0.78"
"1","320","50","0.03","0.94"
"1","320","50","0.10","0.08"
"1","480","75","0.40","0.70"
"1","320","50","0.30","0.98"
"1","480","75","-0.17","0.60"
"1","320","50","0.11","0.90"
"1","320","50","0.46","0.00"
"1","320","50","0.78","0.56"
"1","320","50","0.97","0.15"
"1","320","50","0.00","0.98"
"1","320","50","0.08","0.22"
"1","320","50","0.18","0.30"
"1","320","50","0.77","0.52"
"1","320","50","0.22","0.64"
"1","320","50","0.07","0.86"
"1","320","50","0.36","0.22"
"1","320","50","0.28","0.91"
"1","320","50","0.97","0.46"
"1","320","50","0.25","0.24"
"1","320","50","0.54","0.60"
"1","320","50","0.64","0.60"
"1","320","50","0.74","0.43"
"1","320","50","0.65","0.64"
"1","320","50","0.38","0.20"
"1","320","50","0.76","0.32"
"1","320","50","0.90","0.98"
"1","320","50","0.23","0.00"
"1","320","50","0.14","0.44"
"1","320","50","0.73","0.44"
"1","320","50","0.64","0.42"
"1","320","50","0.59","0.96"
"1","320","50","0.31","0.46"
"1","480","799","1.25","2.48"
"1","320","50","0.56","0.24"
"1","320","50","0.00","0.12"
"1","320","50","0.15","0.00"
"1","346","54","0.63","0.04"
"1","320","50","0.93","0.20"
"1","320","50","0.11","0.60"
"1","320","50","0.39","0.16"
"","","","",""
"1","320","50","0.25","0.96"
"1","320","50","0.95","0.50"
"1","320","50","0.15","0.70"
"1","360","56","0.27","0.88"
"1","320","50","0.28","0.30"
"1","320","50","0.01","0.96"
"1","320","50","0.95","0.28"
"1","320","50","0.49","0.40"
"1","320","50","0.52","0.30"
"1","320","50","0.90","0.00"
"1","320","50","0.06","0.06"
"1","320","50","0.33","0.26"
"1","320","50","0.05","0.24"
"1","320","50","0.64","0.73"
"1","320","50","0.91","0.16"
"1","320","50","0.12","0.38"
"1","300","47","0.66","0.91"
"1","320","50","0.50","0.16"
"1","320","50","0.15","0.54"
"1","320","50","0.08","0.86"
"1","320","50","0.79","0.98"
"1","320","50","0.81","0.34"
"1","320","50","0.51","0.62"
"1","320","50","0.50","0.63"
"1","320","50","0.00","0.18"
"1","320","50","0.11","0.98"
"1","320","50","0.47","0.02"
"1","320","50","0.32","0.02"
"1","320","50","0.60","0.48"
"1","320","50","0.97","0.27"
"1","320","50","0.54","0.10"
"1","320","50","0.63","0.06"
"1","320","50","0.47","0.16"
"1","320","50","0.09","0.68"
"1","320","50","0.00","0.00"
"1","320","50","0.87","0.62"
"1","320","50","0.10","0.14"
"1","320","50","0.12","0.92"
"1","320","50","0.93","0.10"
"1","320","50","0.28","0.06"
"1","320","50","0.20","0.24"
"1","320","50","0.11","0.02"
"1","600","93","0.00","0.30"
"1","320","50","0.17","0.40"
"1","320","50","0.01","0.06"
"1","320","50","0.33","0.26"
"1","320","50","0.19","0.96"
"1","320","50","0.28","0.02"
"1","320","50","0.10","0.98"
"1","320","50","0.03","0.00"
"1","320","50","0.80","0.18"
"1","320","50","0.22","0.16"
"1","320","50","0.89","0.00"
"1","320","50","0.22","0.00"
"1","320","50","0.01","0.22"
"1","320","50","0.17","0.98"
"1","320","50","0.93","0.22"
"1","320","50","0.10","0.08"
"1","320","50","0.16","0.10"
"1","320","50","0.10","0.50"
"1","320","50","0.22","0.02"
"1","320","50","0.07","0.42"
"","","","",""
"1","320","50","0.89","0.00"
"1","320","50","0.09","0.08"
"1","320","50","0.07","0.26"
"1","360","56","0.65","0.68"
"1","320","50","0.58","0.62"
"1","320","50","0.49","0.64"
"1","320","50","0.68","0.66"
"1","320","50","0.20","0.38"
"1","320","50","0.83","0.00"
"1","320","50","0.23","0.08"
"1","320","50","0.48","0.41"
"1","320","50","0.15","0.98"
"1","320","50","0.18","0.14"
"1","320","50","0.89","0.00"
"1","320","50","0.47","0.90"
"1","320","50","0.85","0.26"
"1","320","50","0.22","0.96"
"1","320","50","0.35","0.08"
"1","320","50","0.92","0.58"
"1","320","50","0.39","0.67"
"1","320","50","0.12","0.12"
"1","320","50","0.14","0.51"
"1","320","50","0.19","0.08"
"1","320","50","0.97","0.03"
"1","320","50","0.07","0.98"
"1","320","50","0.02","0.26"
"1","321","50","0.85","0.33"
"1","320","51","0.42","0.28"
"1","320","50","0.25","0.01"
"1","320","50","0.39","0.86"
"1","320","50","0.71","0.50"
"","","","",""
"1","320","50","0.29","0.34"
"1","320","50","0.82","0.38"
"1","320","50","0.63","0.66"
"1","320","50","0.87","0.06"
"1","320","50","0.69","0.60"
"1","321","50","0.68","0.74"
"1","320","50","0.94","0.28"
"1","320","50","0.19","0.98"
"1","600","74","-0.41","-0.04"
"1","320","50","0.00","0.88"
"1","320","50","0.75","0.79"
"1","320","50","0.26","0.42"
"1","320","50","0.72","0.72"
"1","320","50","0.02","0.72"
"1","320","50","0.93","0.08"
"1","320","50","0.31","0.06"
"1","320","50","0.70","0.98"
"1","320","50","0.10","0.64"
"1","320","50","0.37","0.54"
"1","320","50","0.03","0.78"
"1","320","50","0.03","0.98"
"1","320","50","0.98","0.02"
"1","320","50","0.15","0.04"
"1","320","50","0.02","0.78"
"1","320","50","0.29","0.10"
"1","320","50","0.46","0.26"
"1","320","51","0.22","0.98"
"1","320","50","0.22","0.40"
"1","320","50","0.18","0.00"
"1","320","50","0.73","0.82"
"1","320","50","0.22","0.02"
"1","321","50","0.01","0.84"
"1","320","50","0.00","0.98"
"1","320","50","0.70","0.90"
"1","320","50","0.64","0.34"
"1","320","50","0.84","0.61"
"1","320","50","0.08","0.32"
"1","320","50","0.10","0.48"
"1","320","50","0.58","0.27"
"1","320","50","0.05","0.98"
"1","320","50","0.70","0.80"
"1","320","50","0.88","0.08"
"1","320","50","0.97","0.72"
"1","320","50","0.20","0.00"
"1","360","56","0.78","0.94"
"1","320","50","0.24","0.68"
"1","320","50","0.93","0.08"
"1","320","50","0.63","0.02"
"1","320","50","0.06","0.00"
"1","320","50","0.12","0.22"
"1","320","50","0.65","0.18"
"1","320","50","0.54","0.08"
"1","320","50","0.85","0.06"
"1","320","50","0.28","0.38"
"1","320","50","0.43","0.98"
"1","320","50","0.71","0.94"
"1","320","50","0.07","0.70"
"1","320","50","0.34","0.09"
"1","320","50","0.02","0.78"
"1","360","56","0.90","0.57"
"1","320","50","0.69","0.98"
"1","320","50","0.34","0.40"
"1","320","50","0.31","0.08"
"1","320","50","0.01","0.62"
"1","320","50","0.18","0.28"
"1","320","50","0.18","0.22"
"1","320","50","0.15","0.00"
"1","320","50","0.04","0.14"
"1","320","50","0.76","0.02"
"1","320","50","0.87","0.00"
"1","320","50","0.31","0.28"
"1","320","50","0.27","0.76"
"1","320","50","0.95","0.43"
"1","320","50","0.30","0.16"
"1","320","50","0.70","0.48"
"1","320","50","0.25","0.06"
"1","320","50","0.93","0.10"
"1","320","50","0.80","0.38"
"1","320","50","0.28","0.98"
"1","320","50","0.57","0.02"
"1","320","50","0.14","0.16"
"1","320","50","0.01","0.00"
"1","320","50","0.29","0.06"
"1","320","50","0.93","0.98"
"1","320","50","0.55","0.18"
"1","320","50","0.55","0.40"
"1","320","50","0.63","0.60"
"1","320","50","0.45","0.18"
"1","320","50","0.20","0.00"
"1","320","50","0.21","0.24"
"1","320","50","0.01","0.98"
"1","320","50","0.03","0.16"
"1","320","50","0.40","0.96"
"1","320","50","0.38","0.08"
"1","320","50","0.57","0.34"
"1","320","50","0.93","0.06"
"1","320","50","0.04","0.06"
"1","320","50","0.18","0.10"
"1","320","50","0.35","0.30"
"1","320","50","0.69","0.96"
"1","320","51","0.07","0.14"
"1","320","50","0.15","0.08"
"1","320","50","0.47","0.75"
"1","320","50","0.90","0.04"
"1","320","50","0.38","0.14"
"1","320","50","0.37","0.54"
"1","320","50","0.16","0.82"
"1","320","51","0.03","0.08"
"1","320","50","0.14","0.62"
"1","320","50","0.14","0.76"
"1","320","51","0.26","0.58"
"1","320","50","0.72","0.00"
"1","360","56","1.02","0.53"
"1","320","50","0.52","0.18"
"1","320","50","0.45","0.98"
"1","320","50","0.19","0.08"
"1","320","50","0.69","0.60"
"1","320","50","0.70","0.16"
"1","320","50","0.93","0.00"
"1","360","56","0.36","0.54"
"1","320","50","0.91","0.16"
"1","320","50","0.83","0.64"
"1","320","50","0.13","0.16"
"1","320","50","0.64","0.60"
"1","320","50","0.09","0.10"
"1","320","50","0.19","0.96"
"1","320","50","0.53","0.98"
"1","320","50","0.17","0.98"
"1","320","50","0.38","0.42"
"1","320","50","0.39","0.02"
"1","320","50","0.83","0.64"
"1","320","50","0.10","0.26"
"1","320","50","0.11","0.33"
"1","320","50","0.71","0.50"
"1","320","50","0.04","0.06"
"1","320","50","0.86","0.98"
"1","320","50","0.10","0.56"
"1","320","50","0.22","0.32"
"1","321","50","0.80","0.52"
"1","320","50","0.90","0.02"
"1","320","50","0.81","0.38"
"1","346","54","0.91","0.12"
"1","320","50","0.37","0.98"
"1","320","50","0.04","0.96"
"1","320","50","0.45","0.32"
"1","320","51","0.33","0.40"
"1","320","50","0.38","0.84"
"1","320","50","0.30","0.38"
"1","320","50","0.19","0.42"
"1","320","50","0.25","0.98"
"1","320","50","0.89","0.06"
"1","320","50","0.15","0.98"
"1","320","50","0.92","0.00"
"1","320","50","0.92","0.02"
"1","320","50","0.04","0.10"
"1","320","50","0.32","0.90"
"1","320","50","0.54","0.06"
"1","320","50","0.19","0.03"
"1","320","50","0.74","0.17"
"1","320","50","0.20","0.10"
"1","320","50","0.14","0.10"
"1","320","50","0.23","0.56"
"1","360","56","0.95","0.48"
"1","320","50","0.91","0.04"
"1","320","50","0.34","0.70"
"1","320","50","0.03","0.10"
"1","320","50","0.17","0.10"
"1","320","50","0.31","0.46"
"1","320","50","0.04","0.98"
"1","320","50","0.73","0.88"
"1","320","50","0.58","0.84"
"1","320","50","0.91","0.66"
"1","320","50","0.81","0.98"
"1","320","50","0.83","0.98"
"1","320","50","0.82","0.66"
"1","320","50","0.04","0.94"
"1","360","56","0.77","0.92"
"1","320","50","0.30","0.06"
"1","320","50","0.84","0.32"
"1","320","50","0.92","0.64"
"1","320","50","0.65","0.52"
"1","360","56","0.75","0.70"
"1","320","50","0.06","0.00"
"1","320","50","0.71","0.06"
"1","320","50","0.18","0.14"
"1","320","50","0.92","0.66"
"1","320","50","0.25","0.30"
"1","320","50","0.17","0.06"
"1","320","50","0.79","0.70"
"1","320","50","0.37","0.02"
"1","320","50","0.87","0.99"
"1","320","50","0.01","0.28"
"1","320","50","0.68","0.64"
"1","320","50","0.38","0.16"
"1","320","50","0.07","0.70"
"1","320","50","0.14","0.06"
"1","320","50","0.56","0.14"
"1","320","50","0.93","0.08"
"1","320","50","0.58","0.72"
"1","320","50","0.69","0.48"
"1","320","50","0.21","0.26"
"1","320","50","0.79","0.02"
"1","320","50","0.06","0.34"
"1","320","50","0.14","0.00"
"1","320","50","0.47","0.54"
"1","320","50","0.23","0.99"
"1","320","50","0.50","0.26"
"1","320","50","0.08","0.98"
"1","320","50","0.09","0.10"
"1","320","50","0.10","0.18"
"1","320","50","0.06","0.14"
"1","320","50","0.91","0.02"
"1","320","50","0.04","0.92"
"1","320","50","0.36","0.12"
"1","320","50","0.53","0.02"
"1","600","74","0.76","0.18"
"1","320","50","0.39","0.26"
"1","320","50","0.05","0.00"
"1","320","50","0.42","0.98"
"1","320","50","0.04","0.24"
"1","320","50","0.27","0.67"
"1","320","51","0.50","139.14"
"1","320","50","0.62","0.38"
"1","320","50","1.00","0.49"
"1","320","50","0.06","0.87"
"1","320","50","0.13","0.46"
"1","320","50","0.19","0.06"
"1","320","50","0.25","0.00"
"1","320","50","0.06","0.16"
"1","320","50","0.68","0.04"
"1","320","50","0.95","0.16"
"1","320","50","0.17","0.96"
"1","320","50","0.43","0.98"
"1","320","50","0.34","0.02"
"1","320","50","0.50","72.94"
"1","320","50","0.28","0.18"
"1","320","50","0.53","0.96"
"1","320","50","0.24","0.28"
"1","320","50","0.56","0.61"
"1","320","50","0.51","0.78"
"1","320","50","0.44","0.50"
"1","320","50","0.83","0.54"
"1","320","50","0.43","0.80"
"1","320","50","0.41","0.87"
"1","320","50","0.14","0.61"
"1","320","50","0.07","0.10"
"1","320","50","0.17","0.52"
"1","320","50","0.22","0.38"
"1","320","50","0.34","0.34"
"1","320","50","0.51","0.66"
"1","320","50","0.10","0.80"
"1","320","50","0.13","0.08"
"1","320","50","0.38","0.76"
"1","320","50","0.77","0.74"
"1","320","50","0.12","0.82"
"1","320","50","1.07","105.58"
"1","320","50","0.96","0.14"
"1","320","50","0.91","0.02"
"1","320","50","0.29","0.00"
"1","320","50","0.28","0.64"
"1","320","50","0.05","0.99"
"1","320","50","0.90","0.74"
"1","320","50","0.70","0.94"
"1","320","50","0.88","0.72"
"1","320","50","0.32","0.08"
"1","320","50","0.93","0.24"
"1","320","50","0.93","0.22"
"1","320","50","0.00","0.86"
"1","320","50","0.91","0.00"
"1","320","50","0.79","0.74"
"1","320","50","0.13","0.02"
"1","320","50","0.65","0.84"
"1","320","50","0.03","0.56"
"1","320","50","0.42","0.32"
"1","320","50","0.57","0.74"
"1","320","50","0.99","0.66"
"1","320","50","0.98","0.49"
"1","320","50","0.95","0.03"
"1","320","50","0.53","0.72"
"1","320","50","0.42","0.60"
"1","320","50","0.13","0.10"
"1","320","50","0.02","0.00"
"1","320","50","0.93","0.38"
"1","320","50","0.07","0.48"
"1","320","50","0.19","0.80"
"1","320","50","0.93","0.48"
"1","320","50","0.37","0.98"
"1","320","50","0.86","0.04"
"1","320","50","0.12","0.64"
"1","320","50","0.57","0.00"
"1","320","50","0.66","0.50"
"1","320","50","0.70","0.99"
"1","320","50","0.13","0.02"
"1","320","50","0.03","0.00"
"1","320","50","0.68","0.04"
"1","320","50","0.00","0.41"
"1","320","50","0.49","0.60"
"1","320","50","0.13","0.00"
"1","320","50","0.26","0.00"
"1","535","83","1.27","-0.02"
"1","320","50","0.43","0.46"
"1","320","50","0.70","0.66"
"1","320","50","0.94","0.36"
"1","320","50","0.45","0.08"
"1","320","50","0.93","0.36"
"1","320","50","0.02","0.14"
"1","320","50","0.03","0.40"
"1","320","50","0.18","0.08"
"1","320","50","0.24","0.34"
"1","320","50","0.41","0.66"
"1","320","50","0.03","0.14"
"1","320","50","0.75","0.58"
"1","320","50","0.14","0.08"
"1","320","50","0.02","0.98"
"1","320","50","0.09","0.96"
"1","320","50","0.07","0.22"
"1","320","50","0.89","0.16"
"1","320","50","0.15","0.14"
"1","320","50","0.03","0.00"
"1","320","50","0.89","0.10"
"1","320","50","0.16","0.08"
"1","320","50","0.30","0.16"
"1","320","50","0.27","0.02"
"1","320","50","0.54","0.54"
"1","320","50","0.91","0.06"
"1","320","50","0.34","0.04"
"1","320","50","0.64","0.48"
"1","320","50","0.82","0.36"
"1","320","50","0.12","0.06"
"1","320","50","0.33","0.26"
"1","320","50","0.07","0.98"
"1","320","50","0.61","0.56"
"1","320","50","0.62","0.02"
"1","320","50","0.93","0.14"
"1","320","50","0.07","0.98"
"1","320","50","0.10","0.16"
"1","320","50","0.09","0.70"
"1","320","50","0.73","0.22"
"1","320","50","0.91","0.48"
"1","320","50","0.48","0.10"
"1","320","50","0.72","0.90"
"1","320","50","0.05","0.08"
"1","320","50","0.33","0.99"
"1","320","50","0.92","0.00"
"1","320","50","0.87","0.00"
"1","320","50","0.15","0.66"
"1","320","50","0.09","0.26"
"1","320","50","0.24","0.12"
"1","320","50","0.83","0.70"
"1","320","50","0.01","0.38"
"1","320","50","0.26","0.02"
"1","320","50","0.02","0.04"
"1","320","50","0.78","0.30"
"1","320","50","0.31","0.28"
"1","320","50","0.07","0.68"
"1","320","50","0.11","0.06"
"1","320","50","0.08","0.98"
"1","320","50","0.35","0.04"
"1","320","50","0.95","0.28"
"1","320","50","0.50","0.40"
"1","320","50","0.15","0.26"
"1","320","50","0.46","0.01"
"1","320","50","0.27","0.22"
"1","320","50","0.89","0.08"
"1","320","50","0.57","0.39"
"1","320","50","0.39","0.22"
"1","320","50","0.72","0.38"
"1","320","50","0.00","0.00"
"1","320","50","0.05","0.88"
"1","320","50","0.32","0.20"
"1","320","50","0.13","0.10"
"1","320","50","0.03","0.02"
"1","320","50","0.00","0.66"
"1","320","50","0.20","0.16"
"1","320","50","0.03","0.16"
"1","320","50","0.72","0.06"
"1","320","50","0.00","0.96"
"1","320","50","0.79","0.14"
"1","320","50","0.01","0.88"
"1","320","50","0.01","0.98"
"1","320","50","0.30","0.72"
"1","320","50","0.93","0.22"
"1","320","50","0.89","0.36"
"1","320","50","0.09","0.26"
"1","320","50","0.44","0.18"
"1","320","50","0.04","0.94"
"1","320","50","0.00","0.76"
"1","320","50","0.19","0.10"
"1","320","50","0.55","0.51"
"1","320","50","0.10","0.82"
"1","320","50","0.15","0.08"
"1","320","50","0.17","0.24"
"1","320","50","0.17","0.14"
"1","320","50","0.00","0.00"
"1","320","50","0.30","0.14"
"1","320","50","0.32","0.02"
"1","320","50","0.62","0.26"
"1","320","50","0.99","0.15"
"1","320","50","0.92","0.56"
"1","320","50","0.61","0.02"
"1","320","50","0.63","0.88"
"1","320","50","0.50","72.20"
"1","320","50","0.25","0.06"
"1","320","50","0.03","0.14"
"1","320","50","0.61","0.92"
"1","320","240","0.73","-1.84"
"1","320","50","0.24","0.26"
"1","320","50","0.01","0.82"
"1","320","50","0.27","0.88"
"1","320","50","0.05","0.00"
"1","320","50","0.03","0.80"
"1","320","50","0.83","0.64"
"1","320","50","0.91","0.40"
"1","320","50","0.50","0.59"
"1","320","50","0.46","0.33"
"1","320","50","0.31","0.04"
"1","320","50","0.08","0.84"
"1","320","50","0.52","0.94"
"1","320","50","0.66","0.68"
"1","320","50","0.54","0.32"
"1","320","50","0.33","0.26"
"1","320","50","0.70","0.00"
"1","320","50","0.25","0.06"
"1","307","48","0.09","0.22"
"1","320","50","0.32","0.96"
"1","320","50","0.01","0.98"
"1","320","50","0.04","0.02"
"1","320","50","0.99","0.32"
"1","320","50","0.74","0.61"
"1","320","50","0.11","0.00"
"1","320","50","0.21","0.22"
"1","320","50","0.06","0.94"
"1","320","50","0.01","0.00"
"1","320","50","0.93","0.16"
"1","320","50","0.70","0.88"
"1","320","50","0.40","0.10"
"1","320","50","0.93","0.06"
"1","320","50","0.25","0.10"
"1","320","50","0.37","0.06"
"1","320","50","0.28","0.26"
"1","320","50","0.89","0.07"
"1","320","50","0.87","0.00"
"1","320","50","0.23","0.08"
"1","320","50","0.02","0.02"
"1","360","56","0.18","1.02"
"1","320","50","0.31","0.14"
"1","320","50","0.90","0.00"
"1","320","50","0.85","0.62"
"1","320","50","0.38","0.38"
"1","320","50","0.01","0.16"
"1","320","50","0.90","0.22"
"1","320","50","0.09","0.68"
"1","320","50","0.44","0.44"
"1","320","50","0.42","0.10"
"1","320","50","0.03","0.16"
"1","320","50","0.36","0.04"
"1","320","50","0.62","0.88"
"1","320","50","0.69","0.83"
"1","320","50","0.90","0.06"
"1","320","50","0.85","0.00"
"1","360","56","0.18","0.68"
"1","320","50","0.87","0.06"
"1","320","50","0.64","0.08"
"1","320","50","0.04","0.62"
"1","320","50","0.30","0.02"
"1","320","50","0.93","0.98"
"1","320","50","0.57","0.08"
"1","320","50","0.06","0.14"
"1","320","50","0.06","0.22"
"1","320","50","0.04","0.02"
"1","320","50","0.43","0.08"
"1","320","50","0.87","0.18"
"1","320","50","0.18","0.12"
"1","320","50","0.87","0.70"
"1","320","50","0.57","0.58"
"1","320","50","0.77","0.12"
"1","320","50","0.94","0.25"
"1","320","50","0.50","0.98"
"1","320","50","0.91","0.14"
"1","320","50","0.18","0.15"
"1","320","50","0.14","0.40"
"1","320","50","0.22","0.00"
"1","320","50","0.08","0.30"
"1","320","50","0.95","0.27"
"1","320","50","0.14","0.76"
"1","320","50","0.01","0.08"
"1","320","50","0.69","0.94"
"1","320","50","0.42","0.88"
"1","320","50","0.52","0.04"
"1","320","50","0.07","0.06"
"1","320","50","0.07","0.43"
"1","320","50","0.69","0.84"
"1","320","50","0.93","0.06"
"1","320","50","0.22","0.24"
"1","320","50","0.99","0.20"
"1","320","50","0.14","0.54"
"1","320","50","0.53","0.60"
"1","320","50","0.14","0.86"
"1","320","50","0.76","0.80"
"1","320","50","0.49","0.78"
"1","320","50","0.12","0.06"
"1","320","50","0.44","0.94"
"1","320","50","0.92","0.14"
"1","320","50","0.47","0.62"
"1","320","50","0.21","0.30"
"1","","","",""
"1","320","50","0.16","0.02"
"1","320","50","0.51","0.98"
"1","320","50","0.03","0.06"
"1","320","50","0.73","0.26"
"1","360","56","0.94","0.62"
"1","320","50","0.01","0.06"
"1","320","50","0.06","0.02"
"1","320","50","0.36","0.60"
"1","320","50","0.38","0.62"
"1","320","50","0.93","0.06"
"1","320","50","0.73","0.56"
"1","320","50","0.06","0.10"
"1","313","49","0.95","0.64"
"1","320","50","0.08","0.06"
"1","320","50","0.95","0.31"
"1","320","50","0.51","0.06"
"1","320","50","0.56","0.60"
"1","320","50","0.15","0.06"
"1","320","50","0.83","0.16"
"1","320","50","0.02","0.98"
"1","320","50","0.27","0.92"
"1","320","50","0.87","0.31"
"1","320","50","0.21","0.00"
"1","320","50","0.10","0.56"
"1","321","50","0.49","0.21"
"1","320","51","0.88","0.02"
"1","320","50","0.70","0.82"
"1","320","50","0.52","0.42"
"1","320","50","0.90","0.21"
"1","320","50","0.02","0.22"
"1","320","50","0.21","0.56"
"1","320","50","0.27","0.02"
"1","320","50","0.09","0.02"
"1","320","50","0.07","0.22"
"1","320","50","0.00","0.00"
"1","320","50","0.31","0.02"
"1","320","50","0.16","0.06"
"1","320","50","0.29","0.98"
"1","320","50","0.13","0.98"
"1","320","50","0.21","0.90"
"1","320","50","0.90","0.02"
"1","320","50","0.01","0.34"
"1","320","50","0.82","0.58"
"1","320","50","0.89","0.06"
"1","320","50","0.83","0.76"
"1","320","50","0.39","0.02"
"1","320","50","0.26","0.06"
"1","320","50","0.79","0.98"
"1","320","50","0.93","0.14"
"1","320","50","0.22","0.06"
"1","320","50","0.98","0.15"
"1","320","50","0.89","0.02"
"1","320","50","0.77","0.70"
"1","320","50","0.72","0.92"
"1","320","50","0.93","0.14"
"1","320","50","0.06","0.10"
"1","320","50","0.71","0.02"
"1","320","50","0.10","0.76"
"1","320","50","0.30","0.72"
"1","750","117","-0.16","-0.08"
"1","320","50","0.72","0.10"
"1","320","50","0.35","0.26"
"1","320","50","0.13","0.10"
"1","320","50","0.89","0.02"
"1","320","50","0.20","0.26"
"1","320","50","0.60","0.22"
"1","320","50","0.87","0.06"
"1","320","50","0.01","0.94"
"1","320","50","0.17","0.14"
"1","320","50","0.26","0.14"
"1","320","50","0.49","0.74"
"1","320","50","0.48","0.94"
"1","320","50","0.71","0.74"
"1","320","50","0.21","0.22"
"1","320","50","0.01","0.78"
"1","320","50","0.22","0.97"
"1","320","50","0.01","0.94"
"1","320","50","0.42","0.16"
"1","320","50","0.28","0.00"
"1","320","50","1.00","0.14"
"1","320","50","0.55","0.44"
"1","320","50","0.01","0.02"
"1","320","50","0.07","0.67"
"1","320","50","0.14","0.00"
"1","320","50","0.34","0.98"
"1","320","50","0.31","0.00"
"1","346","54","0.01","-0.04"
"1","320","50","0.70","0.62"
"1","320","50","0.04","0.06"
"1","320","50","0.90","0.08"
"1","320","50","0.29","0.34"
"1","320","50","0.25","0.48"
"1","480","75","0.60","0.94"
"1","320","50","0.81","0.67"
"1","320","50","0.48","9.62"
"1","320","50","0.07","0.51"
"1","320","50","0.03","0.84"
"1","320","50","0.94","0.43"
"1","320","50","0.35","0.84"
"1","320","50","0.07","0.20"
"1","360","56","0.85","0.60"
"1","320","50","0.48","0.40"
"1","320","50","0.40","0.80"
"1","320","50","0.24","0.18"
"1","320","50","0.30","0.14"
"1","320","50","0.09","0.26"
"1","320","50","0.85","0.00"
"1","320","50","0.27","0.14"
"1","320","50","0.41","0.08"
"1","320","50","0.00","0.98"
"1","320","50","0.89","0.13"
"1","320","50","0.90","0.02"
"1","320","50","0.50","0.18"
"1","320","50","0.18","0.36"
"1","320","50","0.25","0.94"
"1","320","50","0.99","0.52"
"1","320","50","0.15","0.90"
"1","320","50","0.25","0.06"
"1","320","50","0.31","0.22"
"1","320","50","0.08","0.10"
"1","320","50","0.22","0.35"
"1","320","50","0.84","0.10"
"1","320","50","0.96","0.12"
"1","320","50","0.19","0.00"
"1","320","50","0.85","0.06"
"1","320","50","0.01","0.92"
"1","320","50","0.69","0.62"
"1","320","50","0.05","0.46"
"1","320","50","0.88","0.00"
"1","320","50","0.27","0.06"
"1","320","50","0.36","0.38"
"1","320","50","0.51","0.02"
"1","320","50","0.23","0.26"
"1","320","50","0.39","0.06"
"1","320","50","0.96","0.63"
"1","360","56","0.97","0.04"
"1","320","50","0.73","0.60"
"1","320","50","0.49","0.12"
"1","320","50","0.17","0.06"
"1","320","50","0.92","0.14"
"1","320","50","0.17","0.10"
"1","320","50","0.92","0.32"
"1","320","50","0.32","0.04"
"1","320","50","0.48","0.50"
"1","320","50","0.09","0.02"
"1","320","50","0.73","0.08"
"1","320","50","0.50","0.03"
"1","320","50","0.85","0.22"
"1","320","50","0.03","0.10"
"1","320","50","0.00","0.00"
"1","320","50","0.93","0.36"
"1","320","50","0.03","0.20"
"1","320","50","0.23","0.06"
"1","320","50","0.49","0.89"
"1","320","50","0.39","0.22"
"1","360","56","0.43","1.10"
"1","320","50","0.63","0.72"
"1","320","50","0.18","0.31"
"1","320","50","0.82","0.02"
"1","320","50","0.73","0.94"
