"touchX","touchY","deviceWidth","deviceHeight"
"0.2313","0.6142","320","534"
"0.7173","0.5830","320","522"
"0.1622","0.9613","320","534"
"","","",""
"","","",""
"0.3467","0.7861","600","1024"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.6865","0.8938","360","640"
"","","",""
"","","",""
"0.3594","0.6435","320","533"
"0.6438","0.4221","320","533"
"","","",""
"0.6656","0.6648","320","534"
"0.5975","0.8359","800","1280"
"0.3969","0.5835","320","533"
"0.3850","0.8709","600","976"
"","","",""
"","","",""
"0.9406","0.1970","320","533"
"","","",""
"0.5706","0.2567","600","976"
"0.1250","0.5169","320","534"
"","","",""
"","","",""
"0.5278","0.6312","360","640"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.5920","0.7231","360","640"
"0.7202","0.6163","320","534"
"0.7484","0.7896","320","522"
"","","",""
"","","",""
"0.8169","0.0414","360","592"
"","","",""
"0.2467","0.8564","600","1024"
"","","",""
"","","",""
"","","",""
"","","",""
"0.9334","0.0305","721","1280"
"","","",""
"","","",""
"","","",""
"0.7725","0.9667","800","1232"
"","","",""
"0.2753","0.3180","574","522"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.0344","0.2552","320","533"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.6922","0.8762","600","976"
"","","",""
"0.6017","0.6281","600","976"
"","","",""
"","","",""
"","","",""
"","","",""
"0.4188","0.3358","320","533"
"0.4788","0.5422","800","1232"
"","","",""
"0.4886","0.8317","320","522"
"0.9752","0.0559","550","976"
"0.9570","0.0037","451","801"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.7800","0.3535","600","1024"
"","","",""
"","","",""
"0.4833","0.4156","360","640"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.2438","0.1258","406","722"
"0.2373","0.0917","550","976"
"","","",""
"0.6048","0.4738","668","1184"
"","","",""
"0.9639","0.2953","360","640"
"","","",""
"0.7722","0.4250","360","640"
"","","",""
"0.9956","0.0000","451","800"
"0.7670","0.9545","360","592"
"0.0281","0.1557","320","533"
"0.8974","0.0430","720","1278"
"","","",""
"0.5589","0.6682","360","640"
"0.0791","0.4105","360","594"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.5631","0.4439","360","592"
"","","",""
"","","",""
"0.4694","0.4875","360","640"
"","","",""
"0.3028","0.1125","360","640"
"0.9801","0.0020","552","980"
"","","",""
"0.6325","0.3497","360","640"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.4341","0.7424","360","640"
"","","",""
"0.2778","0.7000","360","640"
"","","",""
"0.1674","0.9714","668","1184"
"","","",""
"","","",""
"0.9000","0.1429","320","427"
"","","",""
"","","",""
"0.9961","0.0225","501","888"
"","","",""
"0.2600","0.1445","600","1024"
"0.9281","0.9229","320","480"
"","","",""
"0.0347","0.6252","720","1278"
"0.9012","0.0718","601","962"
"0.9661","0.0360","1002","1776"
"","","",""
"0.2531","0.9646","320","480"
"","","",""
"","","",""
"","","",""
"0.0389","0.0187","360","640"
"","","",""
"","","",""
"","","",""
"0.4250","0.5000","320","480"
"0.5047","0.6610","533","295"
"0.9701","0.0000","670","1188"
"0.5700","0.1719","600","1024"
"","","",""
"0.5600","0.1367","600","1024"
"","","",""
"","","",""
"","","",""
"0.9167","0.7828","360","640"
"","","",""
"","","",""
"0.9923","0.0125","451","801"
"","","",""
"","","",""
"","","",""
"0.4817","0.6514","600","1024"
"","","",""
"","","",""
"","","",""
"","","",""
"0.8547","0.1052","320","480"
"","","",""
"","","",""
"0.6833","0.4687","720","1278"
"0.1775","0.8914","800","1280"
"","","",""
"","","",""
"","","",""
"0.9111","0.9563","360","640"
"0.4979","0.8931","320","480"
"0.9889","0.9630","360","567"
"0.5717","0.6519","320","570"
"0.0694","0.7734","360","640"
"0.2719","0.7231","320","567"
"0.3444","0.1266","360","640"
"","","",""
"0.2618","0.3805","534","320"
"","","",""
"","","",""
"","","",""
"0.5062","0.6479","320","534"
"0.0512","0.0847","640","360"
"","","",""
"","","",""
"0.3917","0.6750","360","640"
"","","",""
"0.5167","0.6297","360","640"
"0.7517","0.4566","360","592"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.3273","0.8009","360","592"
"0.7219","0.2553","320","427"
"","","",""
"","","",""
"0.5531","0.5854","320","480"
"0.8960","0.0748","320","534"
"","","",""
"0.9813","0.3814","320","522"
"0.4583","0.7881","600","1024"
"0.4176","0.7223","601","911"
"0.8345","0.0592","320","480"
"0.0000","0.0693","600","1024"
"0.4022","0.8321","360","592"
"","","",""
"","","",""
"","","",""
"","","",""
"0.4031","0.7730","320","533"
"","","",""
"","","",""
"0.4917","0.9000","360","640"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.6854","0.8907","600","976"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.9611","0.0481","360","540"
"","","",""
"","","",""
"","","",""
"0.1885","0.0191","360","592"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.4450","0.5244","600","1024"
"","","",""
"","","",""
"","","",""
"0.4486","0.9820","360","640"
"","","",""
"0.5406","0.9343","320","533"
"","","",""
"","","",""
"","","",""
"0.9281","0.3902","320","533"
"0.0370","0.7698","360","640"
"","","",""
"","","",""
"","","",""
"","","",""
"0.2278","0.3688","360","640"
"","","",""
"0.5556","0.9848","360","592"
"0.0656","0.4578","320","533"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.3953","0.5870","360","640"
"","","",""
"0.9108","0.9625","213","320"
"","","",""
"","","",""
"","","",""
"0.5447","0.9381","320","570"
"","","",""
"0.0208","0.2873","360","640"
"","","",""
"0.7105","0.4366","601","962"
"0.9917","0.0746","320","508"
"","","",""
"0.2760","0.6792","360","640"
"","","",""
"0.5813","0.9118","320","533"
"","","",""
"","","",""
"0.0111","0.8209","360","592"
"","","",""
"","","",""
"0.9791","0.4333","239","360"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.9110","0.0621","360","640"
"","","",""
"0.3347","0.6211","360","640"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.6466","0.4925","320","534"
"","","",""
"0.4667","0.1500","360","640"
"","","",""
"0.9826","0.2488","360","592"
"","","",""
"0.0352","0.1469","360","592"
"0.0500","0.4953","360","640"
"","","",""
"0.0418","0.6773","360","592"
"","","",""
"","","",""
"","","",""
"","","",""
"0.8870","0.8083","360","640"
"","","",""
"","","",""
"0.6683","0.5078","600","1024"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.9167","0.0297","360","640"
"","","",""
"0.8500","0.0000","360","640"
"","","",""
"","","",""
"0.9583","0.0313","600","1024"
"0.5620","0.7320","360","592"
"0.8194","0.0094","360","640"
"","","",""
"0.1368","0.9709","240","360"
"","","",""
"","","",""
"","","",""
"","","",""
"0.4500","0.5779","320","533"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.5257","0.5277","360","640"
"","","",""
"0.5673","0.8259","360","640"
"","","",""
"0.5028","0.7973","360","592"
"0.2013","0.1484","800","1280"
"0.2437","0.3396","320","427"
"","","",""
"0.1611","0.6750","360","640"
"0.0063","0.7562","320","480"
"","","",""
"0.9236","0.1711","360","640"
"0.3212","0.1226","800","1232"
"","","",""
"","","",""
"0.7488","0.3609","800","1280"
"","","",""
"0.2213","0.7638","320","534"
"","","",""
"","","",""
"0.0333","0.4907","320","570"
"","","",""
"","","",""
"","","",""
"0.5778","0.6687","360","640"
"","","",""
"0.0645","0.2699","320","570"
"","","",""
"","","",""
"0.4194","0.3057","360","592"
"","","",""
"","","",""
"","","",""
"0.4437","0.7833","320","480"
"","","",""
"0.9925","0.1664","800","1280"
"","","",""
"0.2317","0.4082","600","1024"
"0.5617","0.5957","600","1024"
"","","",""
"0.5204","0.9292","360","640"
"","","",""
"0.3812","0.4313","320","480"
"0.9593","0.0541","360","616"
"0.3750","0.5080","480","752"
"","","",""
"0.0861","0.9266","360","640"
"","","",""
"0.9231","0.5012","800","1280"
"","","",""
"","","",""
"","","",""
"0.8316","0.9763","320","534"
"0.5187","0.6807","360","640"
"0.3475","0.5850","360","592"
"0.5194","0.6312","360","640"
"","","",""
"","","",""
"0.6583","0.1740","360","592"
"","","",""
"0.5426","0.7417","360","640"
"0.5992","0.8600","360","592"
"0.2714","0.5750","320","534"
"0.9500","0.6229","320","533"
"0.7125","0.4146","320","533"
"","","",""
"","","",""
"","","",""
"","","",""
"0.5938","0.7776","480","526"
"","","",""
"","","",""
"","","",""
"","","",""
"0.7600","0.0762","600","1024"
"","","",""
"0.2375","0.6768","320","427"
"0.5090","0.1232","360","592"
"","","",""
"","","",""
"","","",""
"0.5687","0.4934","360","640"
"0.3111","0.9003","360","592"
"","","",""
"0.5562","0.7477","360","592"
"0.1688","0.3096","320","533"
"","","",""
"","","",""
"0.4344","0.3246","320","533"
"0.2781","0.0250","320","240"
"","","",""
"","","",""
"","","",""
"0.5500","0.6304","320","533"
"0.4771","0.9022","360","592"
"","","",""
"0.5167","0.7618","360","592"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.7836","0.6608","360","567"
"0.7188","0.4278","320","533"
"0.4917","0.5234","360","640"
"0.3259","0.1167","360","640"
"","","",""
"0.0120","0.7819","360","640"
"0.6344","0.3536","320","427"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.5344","0.6025","320","534"
"","","",""
"","","",""
"0.9002","0.0209","320","508"
"0.5340","0.1171","360","640"
"","","",""
"","","",""
"","","",""
"0.5823","0.9405","360","592"
"","","",""
"","","",""
"","","",""
"0.9861","0.0484","360","640"
"0.1444","0.1344","360","640"
"","","",""
"","","",""
"","","",""
"","","",""
"0.8602","0.0604","360","640"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.5793","0.5294","451","801"
"","","",""
"0.9503","0.0026","441","783"
"","","",""
"0.0250","0.4991","320","567"
"","","",""
"0.9514","0.0407","720","1278"
"","","",""
"","","",""
"","","",""
"0.8191","0.7703","320","567"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.9459","0.0554","360","640"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.2594","0.0356","320","533"
"0.0667","0.8719","360","640"
"","","",""
"0.9375","0.0000","240","320"
"0.6025","0.1317","1024","600"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.5278","0.5781","360","640"
"0.9926","0.0068","668","1184"
"0.3778","0.6503","360","592"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.5583","0.9324","360","592"
"0.3438","0.8330","320","533"
"","","",""
"0.3219","0.6492","320","533"
"","","",""
"0.0719","0.8105","320","533"
"","","",""
"0.3398","0.7967","360","592"
"","","",""
"","","",""
"0.5014","0.8117","360","640"
"","","",""
"0.4407","0.5324","320","534"
"0.5770","0.9148","360","592"
"0.7214","0.8355","320","522"
"","","",""
"","","",""
"0.4158","0.1098","320","570"
"0.1997","0.6058","360","640"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.5833","0.8016","360","640"
"","","",""
"0.3481","0.5948","360","640"
"","","",""
"","","",""
"","","",""
"0.5531","0.7899","320","533"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.5917","0.8047","360","640"
"","","",""
"","","",""
"","","",""
"","","",""
"0.4106","0.9614","768","1024"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.5583","0.3266","360","640"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.4883","0.5713","600","1024"
"0.2667","0.1234","360","640"
"0.2406","0.3902","320","533"
"0.7531","0.4954","360","594"
"0.4591","0.5334","360","592"
"0.3333","0.7891","360","640"
"0.8375","0.1948","320","534"
"0.4719","0.2054","320","522"
"0.0219","0.5800","640","1019"
"0.2000","0.2375","320","480"
"","","",""
"0.7296","0.5458","360","640"
"0.8981","0.0229","360","640"
"0.4444","0.7188","360","640"
"","","",""
"","","",""
"0.8156","0.7119","320","427"
"0.5972","0.5188","360","640"
"","","",""
"0.4785","0.6704","360","594"
"0.3867","0.6748","320","522"
"","","",""
"","","",""
"","","",""
"0.3050","0.0717","600","976"
"","","",""
"","","",""
"","","",""
"","","",""
"0.9454","0.7834","360","640"
"0.8633","0.7168","600","1024"
"0.7214","0.0848","320","534"
"0.8639","0.3018","360","603"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.3528","0.4219","360","640"
"0.9653","0.9617","360","640"
"","","",""
"0.9990","0.0269","320","496"
"","","",""
"","","",""
"0.9865","0.8333","592","336"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.5783","0.8545","600","1024"
"","","",""
"0.4333","0.8818","600","1024"
"","","",""
"0.1315","0.0510","360","640"
"","","",""
"0.3606","0.4520","360","640"
"","","",""
"","","",""
"0.5742","0.0397","360","592"
"","","",""
"","","",""
"0.1996","0.2161","320","570"
"","","",""
"0.2942","0.4706","360","592"
"","","",""
"","","",""
"","","",""
"","","",""
"0.1664","0.2321","360","592"
"0.2510","0.1274","360","592"
"","","",""
"0.9574","0.0552","360","640"
"0.9750","0.0863","320","533"
"","","",""
"0.3208","0.8335","480","805"
"","","",""
"","","",""
"0.0887","0.9000","800","1280"
"","","",""
"","","",""
"","","",""
"0.2188","0.1273","800","1280"
"0.4979","0.8400","360","640"
"0.2167","0.0406","360","640"
"0.6000","0.4234","360","640"
"0.3606","0.6971","360","592"
"0.5160","0.7252","360","640"
"","","",""
"","","",""
"","","",""
"","","",""
"0.6500","0.6679","320","533"
"0.2704","0.1365","360","640"
"","","",""
"","","",""
"","","",""
"","","",""
"0.0097","0.0367","360","640"
"0.4833","0.8965","600","1024"
"","","",""
"0.9167","0.3516","360","640"
"","","",""
"0.0518","0.2014","360","592"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.3167","0.1219","360","640"
"0.1664","0.9435","360","592"
"","","",""
"","","",""
"0.1518","0.9377","320","534"
"","","",""
"0.0764","0.1570","360","640"
"0.0763","0.8085","360","592"
"","","",""
"","","",""
"0.5188","0.6379","320","533"
"","","",""
"0.9472","0.0541","360","592"
"0.6778","0.9187","360","603"
"","","",""
"0.2313","0.0599","320","534"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.0278","0.1281","360","640"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.7750","0.3246","320","533"
"0.4054","0.1612","320","570"
"","","",""
"","","",""
"0.9633","0.9971","600","1024"
"0.2705","0.0788","360","640"
"","","",""
"","","",""
"","","",""
"","","",""
"0.0483","0.6377","600","1024"
"","","",""
"","","",""
"0.2687","0.2176","320","533"
"","","",""
"0.7100","0.1670","600","1024"
"","","",""
"","","",""
"0.7562","0.5833","320","480"
"","","",""
"0.2973","0.1542","320","570"
"0.3309","0.6296","360","640"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.7167","0.1406","600","1024"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.9000","0.0453","360","640"
"","","",""
"0.4230","0.4145","360","640"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.9569","0.0678","480","806"
"","","",""
"","","",""
"0.9705","0.0000","441","783"
"","","",""
"","","",""
"0.4991","0.6851","360","592"
"","","",""
"0.9014","0.8086","360","640"
"0.3486","0.1375","320","534"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.5617","0.7930","600","1024"
"","","",""
"","","",""
"","","",""
"","","",""
"0.9361","0.0396","360","480"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.4389","0.4766","360","640"
"","","",""
"","","",""
"","","",""
"","","",""
"0.8872","0.0315","480","852"
"","","",""
"","","",""
"","","",""
"0.2150","0.4619","600","1024"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.9316","0.3667","360","592"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.2153","0.9148","360","640"
"0.4037","0.1583","360","640"
"","","",""
"","","",""
"0.9820","0.0383","720","1278"
"","","",""
"","","",""
"0.4350","0.7787","600","976"
"0.0015","0.2976","320","480"
"","","",""
"","","",""
"","","",""
"0.7216","0.5056","1002","1776"
"","","",""
"","","",""
"","","",""
"0.6500","0.4601","720","1278"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.3194","0.1266","360","640"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.8466","0.4369","360","592"
"","","",""
"","","",""
"0.3387","0.8628","800","1232"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.8267","0.9395","600","976"
"0.5219","0.8208","320","480"
"0.3750","0.1667","320","480"
"0.5741","0.6604","360","640"
"","","",""
"","","",""
"0.4156","0.2270","320","533"
"0.4094","0.3659","320","533"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.1315","0.7418","768","976"
"","","",""
"","","",""
"0.4678","0.8725","320","522"
"","","",""
"","","",""
"0.7601","0.9013","360","592"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.9444","0.0922","360","640"
"","","",""
"","","",""
"","","",""
"0.3156","0.1295","320","533"
"","","",""
"","","",""
"0.5021","0.4918","360","640"
"","","",""
"0.1156","0.4634","320","533"
"","","",""
"","","",""
"","","",""
"","","",""
"0.8719","0.0118","320","508"
"","","",""
"0.8567","0.0010","600","1024"
"","","",""
"","","",""
"0.5908","0.5785","360","640"
"0.8239","0.0498","360","592"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.4012","0.8491","320","534"
"0.5478","0.9274","360","640"
"","","",""
"0.9133","0.0273","600","1024"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.7500","0.8469","360","640"
"","","",""
"","","",""
"0.3406","0.8197","320","427"
"","","",""
"","","",""
"","","",""
"0.4678","0.7057","320","534"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.3773","0.4879","360","640"
"","","",""
"","","",""
"0.5260","0.4456","320","508"
"0.4990","0.9200","320","524"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.9708","0.4381","320","480"
"","","",""
"0.2899","0.1069","360","640"
"","","",""
"","","",""
"","","",""
"","","",""
"0.0183","0.5264","600","1024"
"","","",""
"","","",""
"","","",""
"","","",""
"0.3156","0.8349","320","533"
"0.4352","0.6990","360","640"
"","","",""
"","","",""
"0.9805","0.4375","600","976"
"0.3688","0.6191","320","533"
"","","",""
"","","",""
"","","",""
"0.2656","0.3302","320","533"
"","","",""
"","","",""
"","","",""
"0.5687","0.5221","320","521"
"","","",""
"0.2649","0.1992","360","592"
"","","",""
"","","",""
"","","",""
"0.5056","0.6554","360","592"
"","","",""
"0.2531","0.9081","320","533"
"0.3509","0.6524","360","592"
"0.6465","0.4438","1024","552"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.9406","0.2201","320","427"
"","","",""
"","","",""
"","","",""
"0.1733","0.9316","600","1024"
"0.5352","0.7167","360","640"
"","","",""
"0.4250","0.1688","320","480"
"","","",""
"0.4278","0.4266","360","640"
"","","",""
"","","",""
"0.4028","0.7422","360","640"
"0.5500","0.7100","600","976"
"","","",""
"","","",""
"","","",""
"","","",""
"0.3937","0.1370","320","533"
"0.9845","0.0000","451","800"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.3944","0.6203","360","640"
"","","",""
"0.2781","0.6266","320","533"
"","","",""
"","","",""
"","","",""
"","","",""
"0.1933","0.1094","600","1024"
"0.1156","0.3265","320","533"
"0.3000","0.3527","320","533"
"","","",""
"","","",""
"0.8933","0.4268","600","1024"
"0.2097","0.1320","360","640"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.4906","0.5820","320","524"
"0.8753","0.7469","320","534"
"0.3356","0.7688","360","592"
"","","",""
"0.3463","0.7252","360","592"
"0.5333","0.4746","600","1024"
"0.3375","0.9195","360","640"
"0.8417","0.0156","360","640"
"","","",""
"","","",""
"0.5100","0.9395","600","976"
"0.3194","0.2156","360","640"
"","","",""
"","","",""
"0.1276","0.2954","360","592"
"","","",""
"","","",""
"0.6156","0.5995","320","427"
"","","",""
"","","",""
"","","",""
"","","",""
"0.3682","0.0333","239","360"
"","","",""
"0.3639","0.6734","360","640"
"0.7889","0.0951","360","568"
"","","",""
"0.5308","0.6736","601","962"
"","","",""
"0.2500","0.1124","320","427"
"0.6183","0.8994","600","1024"
"0.5870","0.6104","360","640"
"","","",""
"0.3153","0.8570","360","640"
"","","",""
"","","",""
"","","",""
"0.9333","0.0250","720","1278"
"","","",""
"","","",""
"","","",""
"0.4435","0.1126","360","592"
"","","",""
"","","",""
"0.9612","0.0585","360","640"
"","","",""
"","","",""
"","","",""
"","","",""
"0.2934","0.5631","320","534"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.3639","0.1906","360","640"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.5778","0.6351","360","592"
"0.0861","0.3564","360","592"
"","","",""
"","","",""
"","","",""
"","","",""
"0.4111","0.7734","360","640"
"","","",""
"0.0700","0.4521","600","1024"
"0.3150","0.0986","600","1024"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.3139","0.5058","320","570"
"0.9594","0.0599","320","534"
"","","",""
"","","",""
"0.3563","0.1163","320","533"
"","","",""
"0.2600","0.1305","800","1280"
"0.8685","0.4525","320","534"
"","","",""
"","","",""
"","","",""
"0.4600","0.6455","600","1024"
"","","",""
"","","",""
"0.5917","0.5375","360","640"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.4750","0.6547","360","640"
"","","",""
"","","",""
"0.9458","0.0239","572","460"
"0.5156","0.7186","320","533"
"0.0194","0.4875","360","640"
"","","",""
"0.2621","0.9774","360","640"
"0.8219","0.4775","320","534"
"","","",""
"","","",""
"","","",""
"0.1528","0.2314","360","592"
"0.4889","0.5031","360","640"
"0.4884","0.2613","360","640"
"","","",""
"","","",""
"","","",""
"0.9784","0.0583","600","976"
"","","",""
"","","",""
"","","",""
"0.6769","0.9149","320","569"
"","","",""
"","","",""
"0.6685","0.2542","360","640"
"","","",""
"0.6278","0.5266","360","640"
"0.5583","0.6422","360","640"
"0.1809","0.9745","600","976"
"0.0400","0.5186","600","1024"
"0.3850","0.6396","600","1024"
"0.5278","0.9831","360","592"
"0.7403","0.5758","360","640"
"0.6879","0.6465","360","592"
"0.3031","0.5729","320","480"
"0.2062","0.4559","320","533"
"0.5887","0.7425","320","534"
"","","",""
"0.4094","0.5685","320","533"
"","","",""
"","","",""
"","","",""
"0.1406","0.9938","320","480"
"0.3344","0.9193","320","533"
"","","",""
"0.2627","0.8938","360","640"
"0.1026","0.0562","360","640"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.5500","0.6679","320","533"
"0.7875","0.3246","320","533"
"","","",""
"","","",""
"0.4375","0.1680","360","640"
"0.4967","0.8262","600","1024"
"","","",""
"0.2500","0.1646","320","480"
"","","",""
"","","",""
"","","",""
"0.3861","0.9625","360","640"
"0.9800","0.9775","600","1024"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.3689","0.8414","360","592"
"","","",""
"","","",""
"0.9750","0.9831","320","533"
"0.3264","0.1870","320","534"
"0.5406","0.9775","320","533"
"","","",""
"0.4094","0.5666","320","533"
"0.8993","0.2855","600","976"
"","","",""
"0.2583","0.0422","360","592"
"","","",""
"0.4500","0.8672","360","640"
"","","",""
"","","",""
"0.7217","0.9932","600","1024"
"0.5800","0.6484","320","534"
"","","",""
"","","",""
"","","",""
"","","",""
"0.8550","0.6074","600","1024"
"","","",""
"0.1500","0.3398","600","1024"
"","","",""
"0.1900","0.2588","600","1024"
"0.2750","0.2223","600","976"
"0.7074","0.0104","360","640"
"","","",""
"0.9817","0.0313","600","1024"
"","","",""
"0.3450","0.3350","600","1024"
"","","",""
"","","",""
"0.9237","0.0325","800","1232"
"0.4656","0.5328","320","533"
"","","",""
"0.2317","0.0000","600","1024"
"0.8463","0.7052","360","640"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.1806","0.1156","360","640"
"","","",""
"","","",""
"","","",""
"0.5361","0.9281","360","640"
"","","",""
"","","",""
"","","",""
"","","",""
"0.7438","0.8960","640","1019"
"0.8187","0.1126","320","533"
"","","",""
"0.5281","0.9062","320","533"
"","","",""
"0.5281","0.8386","320","533"
"","","",""
"","","",""
"","","",""
"0.0472","0.7937","360","640"
"","","",""
"0.5213","0.4710","598","336"
"","","",""
"0.5587","0.8017","360","640"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.2483","0.8110","360","592"
"0.0000","0.4730","360","592"
"","","",""
"0.3667","0.6680","360","640"
"0.5549","0.9727","451","801"
"0.6500","0.0676","360","592"
"","","",""
"","","",""
"0.3620","0.5832","360","592"
"0.4551","0.8016","600","976"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.8281","0.3052","640","1019"
"0.5146","0.9329","360","640"
"","","",""
"0.8041","0.6930","360","592"
"0.8639","0.5691","360","615"
"0.6798","0.5491","320","570"
"","","",""
"0.4389","0.1406","360","640"
"0.7472","0.7078","360","640"
"","","",""
"0.1750","0.6406","360","640"
"","","",""
"","","",""
"0.2417","0.0313","360","640"
"","","",""
"","","",""
"0.2521","0.0511","600","976"
"","","",""
"0.2219","0.5722","320","533"
"0.4247","0.8056","600","976"
"","","",""
"0.0000","0.6816","320","534"
"","","",""
"","","",""
"0.4750","0.5389","360","592"
"","","",""
"","","",""
"0.0347","0.8930","360","640"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.3844","0.4854","320","480"
"","","",""
"","","",""
"0.1875","0.9133","320","496"
"","","",""
"","","",""
"","","",""
"","","",""
